Vehicle_ID,Frame_ID,Total_Frames,Global_Time,local_x(m),local_y(m),v_Vel(m),v_Acc(m),H_v_Vel(m),H_v_Acc(m),Space_Headway(m),Time_Headway
1544,5877,854,1118848429700,8.653395600000001,22.8906816,12.076944,0.0,,,17.372172,1.44
1544,5878,854,1118848429800,8.6472276,24.124281600000003,12.076944,0.0,0.0616800000000061,,17.174796,1.42
1544,5879,854,1118848429900,8.6407512,25.35819,12.076944,0.0,0.0647640000000038,0.0154199999999882,17.014428000000002,1.41
1544,5880,854,1118848430000,8.6342748,26.5914816,12.076944,0.0,0.0647640000000038,0.0,16.906488,1.4
1544,5881,854,1118848430100,8.628106800000001,27.8250816,12.076944,0.0,0.0616799999999884,0.015420000000077,16.801631999999998,1.39
1544,5882,854,1118848430200,8.625639600000001,29.046037200000004,12.076944,-1.686948,0.0246719999999989,0.1850399999999474,16.675188000000002,1.38
1544,5883,854,1118848430300,8.6157708,30.241087200000003,11.96592,-0.900528,0.0986880000000134,0.3700800000000726,16.56108,1.38
1544,5884,854,1118848430400,8.609602800000001,31.4219508,11.96592,0.8357640000000001,0.0616799999999884,0.1850400000001251,16.45314,1.38
1544,5885,854,1118848430500,8.5994256,32.6154588,12.080028,1.828812,0.101772000000011,0.2004600000001133,16.335948,1.35
1544,5886,854,1118848430600,8.5969584,33.8382648,12.194136,0.829596,0.0246719999999989,0.3855000000000608,16.187916,1.33
1544,5887,854,1118848430700,8.590790400000001,35.0764908,12.160212,-1.4217240000000002,0.0616799999999884,0.1850399999999474,16.030632,1.32
1544,5888,854,1118848430800,8.5960332,36.2992968,11.928912,-3.42324,0.0524279999999954,0.5705399999999194,15.901104000000002,1.33
1544,5889,854,1118848430900,8.5947996,37.475226,11.592756,-3.45408,0.0123360000000083,0.3238200000000191,15.842508,1.37
1544,5890,854,1118848431000,8.576604,38.6172312,11.241180000000002,-3.324552,0.1819560000000031,0.8480999999999739,15.833256000000002,1.41
1544,5891,854,1118848431100,8.5670436,39.7185276,10.942032,-2.5597200000000004,0.095603999999998,0.4317600000000254,15.873348,1.45
1544,5892,854,1118848431200,8.561184,40.7886756,10.797084,-0.814176,0.0585959999999907,0.1850400000000363,15.947364,1.48
1544,5893,854,1118848431300,8.572903199999999,41.856973200000006,10.769328000000002,0.419424,0.1171919999999815,0.8789399999998615,16.02138,1.49
1544,5894,854,1118848431400,8.590482,42.932055600000005,10.790916,0.6939,0.1757880000000078,0.2929800000001314,16.086144,1.49
1544,5895,854,1118848431500,8.599734000000002,44.019474,10.831008,-0.114108,0.0925200000000181,0.4163399999999484,16.141656,1.49
1544,5896,854,1118848431600,8.6129952,45.1062756,10.815588,-0.505776,0.1326119999999875,0.2004599999998468,16.203336,1.5
1544,5897,854,1118848431700,8.625948,46.1810496,10.784748,0.037008,0.1295279999999898,0.0154199999999882,16.261931999999998,1.51
1544,5898,854,1118848431800,8.639209200000002,47.2585992,10.794,0.157284,0.132612000000023,0.0154200000001658,16.289688,1.51
1544,5899,854,1118848431900,8.652162,48.3395412,10.803252,0.04626,0.1295279999999898,0.0154200000001658,16.29894,1.51
1544,5900,854,1118848432000,8.6654232,49.4235672,10.772412,-0.502692,0.1326119999999875,0.0154199999999882,16.317444,1.51
1544,5901,854,1118848432100,8.6786844,50.503584,10.679892,-1.32612,0.1326120000000052,8.881784197001252e-14,16.372956000000002,1.53
