Vehicle_ID,Frame_ID,Total_Frames,Global_Time,local_x(m),local_y(m),v_Vel(m),v_Acc(m),H_v_Vel(m),H_v_Acc(m),Space_Headway(m),Time_Headway
76,189,403,1118846997800,8.8507716,10.185218400000002,10.794,0.0,,,16.0368,1.49
76,190,403,1118846997900,8.844295200000001,11.4188184,10.794,0.0,0.064763999999986,,15.876432,1.47
76,191,403,1118846998000,8.838744,12.4982184,10.794,0.0,0.0555120000000108,0.0462599999998758,15.830172,1.47
76,192,403,1118846998100,8.8331928,13.577618400000002,10.794,0.0,0.0555119999999931,8.881784197001252e-14,15.77466,1.46
76,193,403,1118846998200,8.8276416,14.657018400000002,10.794,0.0,0.0555120000000108,8.881784197001252e-14,15.7284,1.46
76,194,403,1118846998300,8.8220904,15.736418400000002,10.794,0.0,0.0555119999999931,8.881784197001252e-14,15.719148,1.46
76,195,403,1118846998400,8.816539200000001,16.8158184,10.794,0.0,0.0555119999999931,0.0,15.7284,1.46
76,196,403,1118846998500,8.810988,17.89491,10.794,0.0,0.0555120000000108,8.881784197001252e-14,15.7284,1.46
76,197,403,1118846998600,8.8054368,18.97431,10.794,0.0,0.0555119999999931,8.881784197001252e-14,15.7284,1.46
76,198,403,1118846998700,8.7998856,20.05371,10.794,0.0,0.0555120000000108,8.881784197001252e-14,15.734568,1.46
76,199,403,1118846998800,8.7943344,21.13311,10.794,0.0,0.0555119999999931,8.881784197001252e-14,15.734568,1.46
76,200,403,1118846998900,8.788783200000001,22.2118932,10.800168,0.080184,0.0555119999999931,0.0,15.725316,1.46
76,201,403,1118846999000,8.783232,23.2925268,10.803252,0.043176,0.0555120000000108,8.881784197001252e-14,15.688308,1.45
76,202,403,1118846999100,8.7776808,24.3762444,10.775496,-0.456432,0.0555119999999931,8.881784197001252e-14,15.62046,1.45
76,203,403,1118846999200,8.7721296,25.4648964,10.615128,-2.454864,0.0555120000000108,8.881784197001252e-14,15.518688,1.46
76,204,403,1118846999300,8.7702792,26.5143816,10.26972,-3.45408,0.0185040000000036,0.1850400000000363,15.429252,1.5
76,205,403,1118846999400,8.765344800000001,27.5250084,9.911976,-3.45408,0.04934399999998,0.1541999999998822,15.35832,1.55
76,206,403,1118846999500,8.756709599999999,28.479198,9.74544,-0.117192,0.0863520000000228,0.1850400000002139,15.32748,1.57
76,207,403,1118846999600,8.7690456,29.4296868,9.859548,3.14568,0.1233600000000123,1.048560000000176,15.29664,1.55
76,208,403,1118846999700,8.777064000000001,30.4279776,10.180284,3.45408,0.0801840000000098,0.2158800000000127,15.222624,1.5
