Vehicle_ID,Frame_ID,Total_Frames,Global_Time,local_x(m),local_y(m),v_Vel(m),v_Acc(m),H_v_Vel(m),H_v_Acc(m),Space_Headway(m),Time_Headway
1558,4270,509,1118847405900,15.5254728,11.3047104,6.168,0.0,,,16.224924,2.63
1558,4271,509,1118847406000,15.5223888,11.921202,6.168,0.0,0.0308399999999942,,16.354452000000002,2.65
1558,4272,509,1118847406100,15.5189964,12.5383104,6.168,0.0,0.0339239999999918,0.0154199999999882,16.43772,2.66
1558,4273,509,1118847406200,15.5159124,13.1551104,6.168,0.0,0.0308400000000119,0.0154199999998994,16.582668,2.69
1558,4274,509,1118847406300,15.5131368,13.7719104,6.168,0.0,0.0277559999999965,0.015420000000077,16.767708,2.72
1558,4275,509,1118847406400,15.5097444,14.3887104,6.168,0.0,0.0339239999999918,0.0308399999999764,17.017512,2.76
1558,4276,509,1118847406500,15.506352,15.0055104,6.168,0.0,0.0339240000000096,8.881784197001252e-14,17.279652000000002,2.8
1558,4277,509,1118847406600,15.503268000000002,15.622002,6.168,0.006168,0.0308399999999764,0.0154200000001658,17.544876000000002,2.84
1558,4278,509,1118847406700,15.500184,16.238802,6.168,0.006168,0.0308400000000119,1.7763568394002505e-13,17.810100000000002,2.89
1558,4279,509,1118847406800,15.4971,16.8559104,6.168,0.0,0.0308400000000119,0.0,18.07224,2.93
1558,4280,509,1118847406900,15.494016,17.4727104,6.168,-0.006168,0.0308399999999942,8.883518920477229e-14,18.337464,2.97
1558,4281,509,1118847407000,15.490932,18.0895104,6.168,-0.006168,0.0308399999999942,0.0,18.599604000000003,3.02
1558,4282,509,1118847407100,15.487231200000002,18.7063104,6.168,0.0,0.0370079999999894,0.0308399999999764,18.852492,3.06
1558,4283,509,1118847407200,15.4841472,19.322802,6.168,0.0,0.0308400000000119,0.0308399999998876,19.093044,3.1
1558,4284,509,1118847407300,15.4810632,19.9402188,6.161832,-0.070932,0.0308400000000119,0.0,19.33668,3.14
1558,4285,509,1118847407400,15.477979200000002,20.555785200000003,6.158748,-0.055512,0.0308399999999764,1.7763568394002505e-13,19.608072,3.18
1558,4286,509,1118847407500,15.4748952,21.1673424,6.192672,0.57054,0.0308400000000119,1.7763568394002505e-13,19.910304,3.22
1558,4287,509,1118847407600,15.4718112,21.781058400000003,6.3222000000000005,1.899744,0.0308400000000119,0.0,20.23104,3.2
1558,4288,509,1118847407700,15.4566996,22.41297,6.581256,3.3584760000000005,0.1511159999999911,0.6013799999998959,20.530188,3.12
1558,4289,509,1118847407800,15.4486812,23.0892912,6.939,3.45408,0.0801840000000098,0.3546599999999067,20.761488,2.99
1558,4290,509,1118847407900,15.4496064,23.8004616,7.296744,3.364644,0.0092520000000106,0.4471800000001025,20.937276,2.87
1558,4291,509,1118847408000,15.457316400000002,24.55635,7.5558,1.91208,0.0771000000000121,0.3392400000000073,21.057552,2.79
1558,4292,509,1118847408100,15.4533072,25.3307424,7.685328000000001,0.573624,0.0400920000000226,0.5859600000001741,21.168576,2.75
1558,4293,509,1118847408200,15.4496064,26.1072936,7.722336,-0.06168,0.0370079999999894,0.0154200000001658,21.285768,2.76
1558,4294,509,1118847408300,15.4455972,26.8949472,7.57122,-2.402436,0.0400920000000049,0.015420000000077,21.384456,2.82
1558,4295,509,1118847408400,15.441588,27.6400416,7.23198,-3.45408,0.0400920000000049,0.0,21.52632,2.98
1558,4296,509,1118847408500,15.4375788,28.3401096,6.994512,-2.084784,0.0400919999999871,8.881784197001252e-14,21.69594,3.1
1558,4297,509,1118847408600,15.4440552,29.00502,6.994512,2.0817,0.064763999999986,0.524279999999866,21.86556,3.13
1558,4298,509,1118847408700,15.4533072,29.705088,7.23198,3.45408,0.0925200000000003,0.1387800000000716,22.01976,3.04
1558,4299,509,1118847408800,15.4628676,30.4504908,7.565052,2.319168,0.095603999999998,0.0154199999999882,22.18938,2.93
1558,4300,509,1118847408900,15.4721196,31.2372192,7.71,0.0,0.0925200000000003,0.0154199999999882,22.355916,2.9
1558,4301,509,1118847409000,15.48168,32.0085276,7.703832,-0.0771,0.0956040000000157,0.015420000000077,22.60572,2.93
1558,4302,509,1118847409100,15.490932,32.778294,7.700748,-0.040092,0.0925200000000003,0.015420000000077,22.870944,2.97
1558,4303,509,1118847409200,15.500184,33.5449764,7.728504,0.459516,0.0925200000000003,0.0,23.142336000000004,2.99
1558,4304,509,1118847409300,15.509436,34.3147428,7.817940000000001,1.316868,0.0925200000000003,0.0,23.407560000000004,2.99
1558,4305,509,1118847409400,15.5149872,35.0971536,7.987559999999999,2.152632,0.0555119999999931,0.1850400000000363,23.660448,2.96
1558,4306,509,1118847409500,15.524856000000002,35.9036196,8.221944,2.581308,0.0986880000000134,0.2158800000001015,23.894832,2.91
1558,4307,509,1118847409600,15.5344164,36.7378416,8.481,2.646072,0.0956039999999802,0.0154200000001658,24.095292,2.84
1558,4308,509,1118847409700,15.5455188,37.5995112,8.740056000000001,2.581308,0.111024000000004,0.0771000000001187,24.237156,2.77
1558,4309,509,1118847409800,15.5566212,38.4895536,8.974440000000001,2.146464,0.111024000000004,0.0,24.30192,2.71
1558,4310,509,1118847409900,15.5714244,39.4036512,9.137892,1.2336,0.1480319999999935,0.1850399999999474,24.311172,2.66
1558,4311,509,1118847410000,15.5828352,40.3288512,9.22116,0.40092,0.1141080000000016,0.1696199999999592,24.326592,2.64
1558,4312,509,1118847410100,15.5939376,41.25281760000001,9.285924,0.542784,0.111024000000004,0.0154199999999882,17.868696,1.92
1558,4313,509,1118847410200,15.6053484,42.1758588,9.412368,1.83498,0.1141080000000016,0.0154199999999882,17.87178,1.9
1558,4314,509,1118847410300,15.60504,43.115862,9.665256,3.373896,0.0030839999999976,0.5859599999999965,17.862528,1.85
1558,4315,509,1118847410400,15.6121332,44.0987328,9.998328,3.45408,0.0709319999999991,0.3700799999999837,17.807016,1.78
1558,4316,509,1118847410500,15.6380388,45.12663,10.245048,1.736292,0.2590559999999975,0.940619999999992,17.699076,1.73
1558,4317,509,1118847410600,15.660552,46.176732,10.28514,-0.903612,0.2251319999999879,0.169620000000048,17.566464,1.71
1558,4318,509,1118847410700,15.6855324,47.211414000000005,10.149444,-2.334588,0.2498040000000045,0.1233600000000832,17.458524,1.72
1558,4319,509,1118847410800,15.6950928,48.2115552,9.967488,-1.643772,0.095603999999998,0.7710000000000327,17.412264,1.75
1558,4320,509,1118847410900,15.6738132,49.2027528,9.757776,-2.010768,0.2127959999999973,1.5419999999999767,17.415348,1.78
1558,4321,509,1118847411000,15.638655600000002,50.172054,9.495636,-2.985312,0.3515759999999801,0.693899999999914,17.47086,1.84
1558,4322,509,1118847411100,15.5893116,51.097254,9.34452,-1.286028,0.4934400000000138,0.7093200000001684,17.588052,1.88
1558,4323,509,1118847411200,15.55107,52.0079592,9.37536,1.794888,0.3824160000000098,0.5551200000000197,17.729916,1.89
1558,4324,509,1118847411300,15.5211552,52.939944,9.572736,3.45408,0.2991479999999846,0.416340000000126,17.751504,1.85
1558,4325,509,1118847411400,15.4912404,53.9218896,9.85338,2.010768,0.2991480000000024,8.881784197001252e-14,17.68674,1.8
1558,4326,509,1118847411500,15.4613256,54.93375,9.970572,-0.043176,0.2991480000000024,0.0,17.507868000000002,1.76
1558,4327,509,1118847411600,15.4314108,55.9351248,9.921228,-0.780252,0.2991480000000024,0.0,17.418432,1.76
1558,4328,509,1118847411700,15.401496,56.922313200000005,9.859548,-0.703152,0.2991480000000024,0.0,17.369088,1.76
1558,4329,509,1118847411800,15.3694224,57.8931564,9.918144,1.286028,0.3207360000000037,0.1079400000000063,17.44002,1.76
1558,4330,509,1118847411900,15.3416664,58.88127000000001,10.186452,3.45408,0.2775600000000011,0.2158800000000127,17.443104,1.71
1558,4331,509,1118847412000,15.3379656,59.92952160000001,10.692228,3.45408,0.0370079999999894,1.2027600000000582,17.381424,1.63
1558,4332,509,1118847412100,15.347526,61.0302012,11.321364,3.45408,0.095603999999998,0.6630599999999376,17.28582,1.53
1558,4333,509,1118847412200,15.3725064,62.1851592,11.851812,3.45408,0.2498040000000045,0.7710000000000327,17.168628000000002,1.45
1558,4334,509,1118847412300,15.4172244,63.3959376,12.1818,2.100204,0.4471799999999959,0.9868799999999568,17.0391,1.4
1558,4335,509,1118847412400,15.447756000000002,64.645266,12.252732,-0.8326800000000001,0.3053160000000154,0.7093199999999023,16.912656000000002,1.38
1558,4336,509,1118847412500,15.4881564,65.8816416,12.061524,-3.0593280000000003,0.4040039999999756,0.4934399999998006,16.83864,1.4
1558,4337,509,1118847412600,15.5334912,67.0702152,11.691444,-3.45408,0.4533480000000089,0.2467200000001668,16.863312,1.44
1558,4338,509,1118847412700,15.552612,68.2143792,11.216508,-3.45408,0.191207999999996,1.3107000000000646,16.94658,1.51
1558,4339,509,1118847412800,15.560322,69.3008724,10.57812,-3.45408,0.0770999999999944,0.5705400000000083,17.076108,1.61
1558,4340,509,1118847412900,15.546444,70.3053312,9.686844,-3.45408,0.1387800000000005,1.0793999999999748,17.261148,1.78
1558,4341,509,1118847413000,15.522080400000002,71.2345404,8.863415999999999,-3.45408,0.2436359999999737,0.524279999999866,17.495532,1.97
1558,4342,509,1118847413100,15.503268000000002,72.0851076,8.5581,0.329988,0.1881239999999984,0.2775599999998768,17.797764,2.08
1558,4343,509,1118847413200,15.5236224,72.93906720000001,8.844912,3.45408,0.2035439999999866,1.9583399999999247,18.109248,2.05
1558,4344,509,1118847413300,15.5439768,73.8513144,9.495636,3.45408,0.2035439999999866,0.0,18.386808,1.94
1558,4345,509,1118847413400,15.564331200000002,74.8236996,10.041504000000002,2.797188,0.2035440000000221,1.7763568394002505e-13,18.624276,1.85
1558,4346,509,1118847413500,15.583452,75.8534472,10.303643999999998,1.6376039999999998,0.1912079999999782,0.0616800000002193,18.793896,1.82
1558,4347,509,1118847413600,15.59733,76.881036,10.544196,3.247452,0.1387800000000005,0.2621399999998886,18.938844,1.8
1558,4348,509,1118847413700,15.626628,77.9539596,10.911192000000002,3.45408,0.2929800000000071,0.7710000000000328,18.991272,1.74
1558,4349,509,1118847413800,15.6756636,79.0654332,11.327532,3.45408,0.4903559999999984,0.9868799999999568,18.972768,1.67
