Vehicle_ID,Frame_ID,Total_Frames,Global_Time,local_x(m),local_y(m),v_Vel(m),v_Acc(m),H_v_Vel(m),H_v_Acc(m),Space_Headway(m),Time_Headway
1078,2754,445,1118847254300,14.7375108,12.5330676,12.740004,0.0,,,14.960484,1.17
1078,2755,445,1118847254400,14.7310344,13.766667600000002,12.740004,0.0,0.0647640000000038,,14.578068000000002,1.14
1078,2756,445,1118847254500,14.724558,14.9999592,12.740004,0.0,0.0647640000000038,0.0,14.152476,1.11
1078,2757,445,1118847254600,14.71839,16.2338676,12.740004,0.0,0.0616800000000061,0.0154199999999882,13.77006,1.08
1078,2758,445,1118847254700,14.712222,17.4671592,12.740004,0.0,0.0616799999999884,8.885253643953207e-14,13.43082,1.05
1078,2759,445,1118847254800,14.6940264,18.7097028,12.740004,3.28446,0.1819560000000031,0.6013800000000735,13.131672,1.03
1078,2760,445,1118847254900,14.6826156,20.0009736,13.09158,3.45408,0.1141080000000016,0.3392400000000073,12.764676,0.98
1078,2761,445,1118847255000,14.6804568,21.3280188,13.467828,3.45408,0.0215880000000012,0.4626000000000019,12.363756000000002,0.92
1078,2762,445,1118847255100,14.6850828,22.6945392,13.813236,3.111756,0.0462600000000001,0.3392400000000073,11.922744,0.86
1078,2763,445,1118847255200,14.673672,24.0934416,14.118552,2.905128,0.1141080000000016,0.8018400000000092,11.447808,0.81
1078,2764,445,1118847255300,14.636664,25.5290436,14.319012,1.514244,0.3700800000000015,1.279859999999999,10.935864,0.76
1078,2765,445,1118847255400,14.5907124,26.9698884,14.454708,1.008468,0.4595160000000042,0.4471800000000137,10.420836,0.72
1078,2766,445,1118847255500,14.5185468,28.408266,14.750772,3.45408,0.7216559999999994,1.3106999999999758,9.908892000000002,0.67
1078,2767,445,1118847255600,14.4463812,29.920968,15.278136,3.45408,0.7216559999999994,0.0,9.319848,0.61
1078,2768,445,1118847255700,14.3501604,31.4836308,15.9597,3.45408,0.9622079999999932,1.2027599999999694,8.684544,0.54
1078,2769,445,1118847255800,14.2459212,33.100572,16.5765,3.45408,1.042392000000003,0.400920000000049,7.990644,0.48
1078,2770,445,1118847255900,14.1167016,34.7930712,16.887984,1.221264,1.29219599999999,1.249019999999934,7.219644000000001,0.43
1078,2771,445,1118847256000,13.9831644,36.495130800000005,16.971252,0.225132,1.3353720000000102,0.2158800000001015,6.448644,0.38
1078,2772,445,1118847256100,13.8496272,38.1962652,16.980504,-0.129528,1.3353719999999925,8.881784197001252e-14,50.543676,2.98
1078,2773,445,1118847256200,13.71609,39.8933904,16.965084,-0.13878,1.3353720000000102,8.881784197001252e-14,49.87136400000001,2.94
1078,2774,445,1118847256300,13.5797772,41.5858896,16.986672,0.394752,1.363127999999989,0.138779999999894,49.229892,2.9
1078,2775,445,1118847256400,13.4437728,43.2783888,17.10078,1.6900320000000002,1.3600440000000091,0.0154199999998994,48.600756,2.84
1078,2776,445,1118847256500,13.3299732,44.986308,17.341331999999998,3.2382,1.1379960000000011,1.11024000000004,47.946948,2.76
1078,2777,445,1118847256600,13.244238,46.741104,17.597304,2.494956,0.8573520000000023,1.403219999999994,47.206788,2.68
1078,2778,445,1118847256700,13.171764,48.5239644,17.739168000000003,0.552036,0.724739999999997,0.6630600000000264,46.39878,2.62
1078,2779,445,1118847256800,13.1264292,50.3018904,17.850192,0.64764,0.4533479999999912,1.3569600000000293,45.575352,2.55
1078,2780,445,1118847256900,13.088496,52.0835172,17.99514,2.090952,0.3793320000000122,0.3700799999998949,44.755008,2.49
1078,2781,445,1118847257000,13.0672164,53.8848816,18.198684,2.935968,0.2127959999999973,0.8326800000000745,43.925412,2.41
1078,2782,445,1118847257100,13.045628400000002,55.7272632,18.420732,1.520412,0.2158799999999772,0.0154199999998994,43.046472,2.34
1078,2783,445,1118847257200,13.0243488,57.589074,18.516336,-0.009252,0.212796000000015,0.0154199999998105,42.124356,2.27
1078,2784,445,1118847257300,13.0030692,59.4400908,18.51942,0.06168,0.2127959999999973,8.881784197001252e-14,41.19607200000001,2.22
1078,2785,445,1118847257400,12.9814812,61.291416000000005,18.534840000000003,0.206628,0.2158800000000127,0.015420000000077,40.27704,2.17
1078,2786,445,1118847257500,12.9676032,63.146442,18.547176,0.135696,0.1387800000000005,0.3855000000000608,39.38268,2.12
1078,2787,445,1118847257600,12.9352212,65.0057856,18.522504,-0.49344,0.3238199999999835,0.925199999999915,38.516076,2.08
1078,2788,445,1118847257700,12.8753916,66.874998,18.297372,-3.45408,0.5982960000000048,1.3723800000001063,37.667976,2.06
1078,2789,445,1118847257800,12.7964412,68.6624844,17.692908,-3.45408,0.7895040000000009,0.9560399999999802,36.924732,2.09
1078,2790,445,1118847257900,12.7264344,70.3926084,16.968168000000002,-3.45408,0.7000679999999981,0.4471800000000137,36.169152,2.13
1078,2791,445,1118847258000,12.6687636,72.0644448,16.582668,-1.384716,0.5767080000000036,0.6167999999999729,35.438244,2.14
1078,2792,445,1118847258100,12.7181076,73.69218,16.709112,3.45408,0.4934399999999961,5.350739999999998,34.676496,2.08
1078,2793,445,1118847258200,12.7443216,75.38838,17.227224,3.45408,0.2621399999999951,1.156500000000005,33.905496,1.97
1078,2794,445,1118847258300,12.73692,77.1289896,17.757672,3.45408,0.0740159999999967,1.6807799999999595,33.134496,1.87
1078,2795,445,1118847258400,12.7082388,78.9371388,18.038316,1.674612,0.286811999999994,1.0639799999999866,32.357328,1.79
1078,2796,445,1118847258500,12.673698,80.7536148,18.14934,0.912864,0.3454080000000026,0.2929800000000426,31.611,1.74
1078,2797,445,1118847258600,12.6425496,82.5852024,18.143172,-0.95604,0.311483999999993,0.169620000000048,30.858504,1.7
1078,2798,445,1118847258700,12.6299052,84.40784640000001,17.958132,-2.889708,0.12644400000001,0.925199999999915,30.121428,1.68
1078,2799,445,1118847258800,12.615102,86.19317400000001,17.646648,-3.45408,0.1480319999999935,0.1079399999999175,29.421360000000004,1.67
1078,2800,445,1118847258900,12.58272,87.9368676,17.338248,-2.849616,0.3238200000000013,0.8789400000000391,28.7583,1.66
1078,2801,445,1118847259000,12.5247408,89.64694560000001,17.128536,-1.378548,0.5797920000000012,1.279859999999999,28.113744,1.64
1078,2802,445,1118847259100,12.44394,91.3456128,17.029848,-0.360828,0.8080080000000045,1.1410800000000163,27.453768,1.61
1078,2803,445,1118847259200,12.3893532,93.0485976,16.962,-0.721656,0.5458679999999916,1.3107000000000646,26.76912,1.58
1078,2804,445,1118847259300,12.3782508,94.7494236,16.820136,-2.016936,0.111024000000004,2.174219999999938,26.072136000000004,1.55
1078,2805,445,1118847259400,12.3785592,96.4286616,16.573416,-3.096336,0.0030839999999976,0.5705400000000083,25.387488,1.53
1078,2806,445,1118847259500,12.3702324,98.072742,16.265016,-3.293712,0.0832679999999896,0.4317599999999366,24.730596,1.52
1078,2807,445,1118847259600,12.363756000000002,99.6801228,15.956616,-2.871204,0.064763999999986,0.0925200000000181,24.104544,1.51
1078,2808,445,1118847259700,12.3594384,101.2560468,15.709896,-2.106372,0.0431760000000203,0.1079399999998287,23.506248,1.5
1078,2809,445,1118847259800,12.35142,102.81099960000002,15.54336,-1.282944,0.0801840000000098,0.1850399999999474,22.926456,1.47
1078,2810,445,1118847259900,12.347719199999998,104.3727372,15.253464,-3.45408,0.0370080000000072,0.2158800000000127,22.325076,1.46
1078,2811,445,1118847260000,12.3440184,105.8610756,14.7261,-3.45408,0.0370079999999894,8.881784197001252e-14,21.779208,1.48
1078,2812,445,1118847260100,12.352653600000002,107.3096304,14.214156,-3.45408,0.0863520000000228,0.6168000000000617,21.254928,1.5
1078,2813,445,1118847260200,12.366840000000002,108.706374,13.86258,-1.674612,0.1418639999999982,0.2775599999998768,20.776908,1.5
1078,2814,445,1118847260300,12.3912036,110.05839960000002,13.77006,1.440228,0.2436359999999915,0.5088599999999666,20.348232000000003,1.48
1078,2815,445,1118847260400,12.4087824,111.444966,13.881084,0.706236,0.17578799999999,0.3392400000000073,19.888716,1.43
1078,2816,445,1118847260500,12.4383888,112.8484944,13.911924,-0.579792,0.2960640000000047,0.6013800000000735,19.410696,1.4
1078,2817,445,1118847260600,12.4679952,114.2347524,13.844076,-0.444096,0.2960640000000047,0.0,18.954264,1.37
1078,2818,445,1118847260700,12.49791,115.6219356,13.757724,-1.24902,0.2991479999999846,0.0154199999998994,18.48858,1.34
1078,2819,445,1118847260800,12.531834,116.997708,13.594272,-2.140296,0.3392400000000073,0.2004600000001133,18.016728,1.33
1078,2820,445,1118847260900,12.561132,118.3497336,13.362972,-2.556636,0.2929800000000071,0.2313000000000009,17.560296,1.31
1078,2821,445,1118847261000,12.5901216,119.6733864,13.103916000000002,-2.6214,0.2898959999999917,0.015420000000077,17.140872,1.31
1078,2822,445,1118847261100,12.6172608,120.9699,12.851028,-2.4826200000000003,0.2713920000000058,0.0925199999999293,16.789296,1.31
1078,2823,445,1118847261200,12.6440916,122.2401996,12.622812,-2.109456,0.2683079999999904,0.015420000000077,16.505568,1.31
1078,2824,445,1118847261300,12.6662964,123.49107,12.419268,-1.933668,0.222048000000008,0.2312999999999121,16.2681,1.31
1078,2825,445,1118847261400,12.6925104,124.7259036,12.191052,-2.408604,0.2621399999999951,0.2004599999999357,16.055304,1.32
1078,2826,445,1118847261500,12.7310604,125.9388408,11.90424,-3.3122160000000003,0.3855000000000075,0.6168000000000617,15.864096,1.33
1078,2827,445,1118847261600,12.763134,127.111686,11.54958,-3.45408,0.3207360000000037,0.3238200000000191,15.712980000000002,1.36
1078,2828,445,1118847261700,12.7813296,128.249682,11.19492,-3.426324,0.1819559999999853,0.6939000000000917,15.601956,1.39
1078,2829,445,1118847261800,12.793974,129.34234320000002,10.93278,-1.9275,0.12644400000001,0.2775599999998768,15.51252,1.42
1078,2830,445,1118847261900,12.826356,130.4155752,10.815588,-0.360828,0.3238200000000013,0.9868799999999568,15.382992000000002,1.42
1078,2831,445,1118847262000,12.852878400000002,131.4884988,10.815588,0.564372,0.2652240000000105,0.2929799999999538,15.207204,1.41
1078,2832,445,1118847262100,12.8642892,132.5715996,10.8711,0.656892,0.1141079999999838,0.7555800000001334,14.963568000000002,1.38
1078,2833,445,1118847262200,12.86028,133.6642608,10.923528,0.363912,0.0400920000000049,0.770999999999944,14.661336,1.34
1078,2834,445,1118847262300,12.8491776,134.760006,10.9482,0.117192,0.1110239999999862,0.3546599999999067,14.300508,1.31
1078,2835,445,1118847262400,12.841776,135.8560596,10.954368,-0.012336,0.0740160000000145,0.1850399999998586,13.915008,1.27
1078,2836,445,1118847262500,12.8343744,136.9508796,10.960536,0.09252,0.0740159999999967,8.881784197001252e-14,13.551096,1.24
1078,2837,445,1118847262600,12.8269728,138.049092,10.954368,-0.129528,0.0740159999999967,0.0,13.23036,1.21
1078,2838,445,1118847262700,12.8195712,139.1513136,10.864932,-1.353876,0.0740159999999967,0.0,12.955884,1.19
1078,2839,445,1118847262800,12.8177208,140.243358,10.633632,-3.219696,0.0185040000000036,0.2775599999999656,12.75234,1.2
1078,2840,445,1118847262900,12.8238888,141.2863668,10.248132,-3.45408,0.0616800000000061,0.400920000000049,12.647484,1.23
1078,2841,445,1118847263000,12.8195712,142.2883584,9.7917,-3.45408,0.0431760000000025,0.5242800000000436,12.6444,1.29
1078,2842,445,1118847263100,12.8035344,143.2474824,9.418536,-2.9760600000000004,0.1603680000000018,0.5859599999999965,12.718416,1.35
1078,2843,445,1118847263200,12.7982916,144.1603464,9.227328,-0.8203440000000001,0.0524279999999954,0.5397000000000318,12.823272,1.39
1078,2844,445,1118847263300,12.8174124,145.07012640000002,9.187236,0.382416,0.191207999999996,1.2181799999999576,12.925044,1.41
1078,2845,445,1118847263400,12.8396172,145.9894668,9.22116,0.43176,0.2220479999999902,0.154199999999971,13.026816,1.41
1078,2846,445,1118847263500,12.857504400000002,146.9137416,9.276672,0.474936,0.1788720000000232,0.2158799999998351,13.147092,1.42
1078,2847,445,1118847263600,12.8843352,147.8395584,9.369192,1.252104,0.2683079999999904,0.447179999999836,13.288956,1.42
1078,2848,445,1118847263700,12.898830000000002,148.7764776,9.532644,2.1279600000000003,0.1449480000000136,0.6167999999998841,13.409232,1.41
1078,2849,445,1118847263800,12.8914284,149.7485544,9.656004,0.8357640000000001,0.0740160000000145,1.094820000000141,13.44624,1.39
1078,2850,445,1118847263900,12.8645976,150.727416,9.65292,-0.8203440000000001,0.2683080000000082,0.9714599999999683,13.436988,1.39
1078,2851,445,1118847264000,12.8164872,151.6846896,9.674508,0.117192,0.4811040000000055,1.0639799999999866,13.409232,1.39
1078,2852,445,1118847264100,12.7498728,152.641038,9.7917,2.25132,0.6661439999999885,0.925199999999915,13.375308,1.37
1078,2853,445,1118847264200,12.6949776,153.6214416,10.013748,3.241284,0.548952000000007,0.5859599999999077,13.313628,1.33
1078,2854,445,1118847264300,12.6400824,154.6477968,10.263552,1.6962000000000002,0.5489519999999892,8.881784197001252e-14,13.193352,1.29
1078,2855,445,1118847264400,12.5854956,155.6969736,10.356072,-0.135696,0.5458680000000093,0.0154199999998994,13.042236,1.26
1078,2856,445,1118847264500,12.530292,156.7384404,10.282056,-1.134912,0.5520360000000046,0.0308399999999764,12.912708,1.26
1078,2857,445,1118847264600,12.4772472,157.7700384,10.097016,-2.550468,0.5304479999999856,0.1079400000000951,12.838692000000002,1.27
1078,2858,445,1118847264700,12.442398,158.77326359999998,9.804036,-3.45408,0.3484920000000002,0.9097799999999268,12.835608,1.31
1078,2859,445,1118847264800,12.4060068,159.7363968,9.45246,-3.45408,0.3639120000000062,0.0771000000000299,12.89112,1.36
1078,2860,445,1118847264900,12.3878112,160.6634472,9.103968,-3.3307200000000003,0.1819560000000031,0.9097800000000156,12.974388,1.43
1078,2861,445,1118847265000,12.401380800000002,161.5571904,8.764728,-3.3584760000000005,0.1356960000000207,1.588260000000119,13.082328,1.49
1078,2862,445,1118847265100,12.4374636,162.417318,8.422404,-3.45408,0.360827999999973,1.125659999999762,13.23036,1.57
1078,2863,445,1118847265200,12.4676868,163.2401292,8.098584,-3.1302600000000003,0.302232,0.292979999999865,13.433904000000002,1.66
1078,2864,445,1118847265300,12.4837236,164.02685760000003,7.854948,-1.9213320000000005,0.1603680000000018,0.7093199999999911,13.668288,1.74
1078,2865,445,1118847265400,12.5114796,164.7901476,7.762428000000001,-0.01542,0.2775600000000011,0.5859599999999965,13.896504,1.79
1078,2866,445,1118847265500,12.5392356,165.5528208,7.858032000000001,1.955256,0.2775600000000011,0.0,14.09388,1.79
1078,2867,445,1118847265600,12.5552724,166.33831560000002,8.117088,3.395484,0.1603680000000018,0.5859599999999965,14.257332,1.76
1078,2868,445,1118847265700,12.5790192,167.1685284,8.474832000000001,3.45408,0.2374679999999962,0.385499999999972,14.38686,1.7
1078,2869,445,1118847265800,12.6169524,168.0338988,8.826408,3.3091320000000004,0.3793320000000122,0.7093200000000799,14.4948,1.64
1078,2870,445,1118847265900,12.6625956,168.9424452,9.08238,1.899744,0.4564319999999888,0.3854999999998831,14.553396,1.6
1078,2871,445,1118847266000,12.6965196,169.8685704,9.218076,0.659976,0.3392400000000073,0.5859599999999077,14.568816000000002,1.58
1078,2872,445,1118847266100,12.7301352,170.7974712,9.270504,0.21588,0.3361559999999919,0.015420000000077,14.565732,1.57
1078,2873,445,1118847266200,12.7637508,171.7242132,9.307512,0.487272,0.3361560000000096,8.881784197001252e-14,14.559564,1.56
1078,2874,445,1118847266300,12.7976748,172.65588960000002,9.363024,0.687732,0.3392399999999895,0.0154199999998994,14.550312,1.55
1078,2875,445,1118847266400,12.8315988,173.59897680000003,9.400032,0.178872,0.3392400000000073,8.881784197001252e-14,14.531808,1.55
1078,2876,445,1118847266500,12.8744664,174.5457648,9.369192,-0.7494120000000001,0.4286759999999923,0.4471799999999248,14.51022,1.55
1078,2877,445,1118847266600,12.9012972,175.48206720000002,9.279756,-1.227432,0.2683080000000082,0.8018399999999204,14.500968000000002,1.56
1078,2878,445,1118847266700,12.8945124,176.40079079999998,9.199572,-0.6168,0.0678480000000014,1.6807800000000483,14.507136,1.58
1078,2879,445,1118847266800,12.8753916,177.30964559999998,9.196488,0.5674560000000001,0.191207999999996,0.6167999999999729,14.522556000000002,1.58
1078,2880,445,1118847266900,12.8713824,178.2283692,9.264336,1.045476,0.0400920000000049,0.7555799999999557,14.534892,1.57
1078,2881,445,1118847267000,12.8985216,179.1631296,9.332184000000002,0.496524,0.2713920000000058,1.5574200000000538,14.519472,1.56
1078,2882,445,1118847267100,12.9259692,180.104058,9.347604,-0.296064,0.2744760000000035,0.0154199999999882,14.467044,1.55
1078,2883,445,1118847267200,12.9262776,181.0397436,9.31368,-0.558204,0.0030839999999976,1.3569600000000293,14.405364,1.55
1078,2884,445,1118847267300,12.9120912,181.966794,9.270504,-0.302232,0.1418639999999982,0.7247399999999793,14.371440000000002,1.55
