Vehicle_ID,Frame_ID,Total_Frames,Global_Time,local_x(m),local_y(m),v_Vel(m),v_Acc(m),H_v_Vel(m),H_v_Acc(m),Space_Headway(m),Time_Headway
1863,6654,988,1118848507400,2.1563328,22.7358648,3.084,0.0,,,10.676808,3.46
1863,6655,988,1118848507500,2.1547908,23.0442648,3.084,0.0,0.0154200000000015,,10.571952,3.43
1863,6656,988,1118848507600,2.1532488,23.3526648,3.084,0.0,0.0154199999999971,2.221313410988301e-14,10.457844,3.39
1863,6657,988,1118848507700,2.1517068000000004,23.6610648,3.084,0.0,0.0154199999999971,0.0,10.319064,3.35
1863,6658,988,1118848507800,2.1498564,23.9697732,3.084,0.0,0.0185040000000036,0.0154200000000326,10.16178,3.3
1863,6659,988,1118848507900,2.1483144000000003,24.2778648,3.084,0.0,0.0154199999999971,0.0154200000000326,10.004496,3.24
1863,6660,988,1118848508000,2.1467724,24.5862648,3.084,0.0,0.0154200000000015,2.221313410988301e-14,9.850296,3.19
1863,6661,988,1118848508100,2.1452304,24.8946648,3.084,0.0,0.0154200000000015,0.0,9.696096,3.14
1863,6662,988,1118848508200,2.1436884,25.202448,3.090168,0.080184,0.0154200000000015,0.0,9.541896,3.09
1863,6663,988,1118848508300,2.1421464,25.5120816,3.093252,0.043176,0.0154199999999971,2.221313410988301e-14,9.387696,3.03
1863,6664,988,1118848508400,2.1406044,25.8247992,3.065496,-0.456432,0.0154200000000015,2.221313410988301e-14,9.227328,3.01
1863,6665,988,1118848508500,2.138754,26.1350496,2.972976,-1.360044,0.0185039999999991,0.0154199999999882,9.073128,3.05
1863,6666,988,1118848508600,2.1412212,26.4311136,2.803356,-2.164968,0.0246719999999989,0.2158799999999905,8.931264,3.19
1863,6667,988,1118848508700,2.1399876,26.7003468,2.599812,-2.0817,0.0123359999999994,0.1850399999999918,8.814072,3.39
1863,6668,988,1118848508800,2.1347448,26.9452164,2.433276,-1.3107,0.0524279999999999,0.2004600000000023,8.724636,3.59
1863,6669,988,1118848508900,2.1335112,27.179292,2.3099160000000003,-0.962208,0.0123359999999994,0.2004600000000023,8.644452000000001,3.74
1863,6670,988,1118848509000,2.132586,27.407508000000004,2.183472,-1.363128,0.0092520000000018,0.0154199999999882,8.570436,3.93
1863,6671,988,1118848509100,2.1353616,27.6209208,2.044692,-1.63452,0.027756000000001,0.185040000000014,8.511840000000001,4.16
1863,6672,988,1118848509200,2.1304272,27.8127456,1.939836,-0.780252,0.0493439999999978,0.3854999999999942,8.474832000000001,4.37
1863,6673,988,1118848509300,2.129502,27.994701600000003,1.915164,0.43176,0.0092520000000018,0.2004599999999801,8.447076000000001,4.41
